fecha,Distrito,incidente muerte,incidente lession,incidente simple,incidente total,año,mes,dia
2017-11-30,Aranjuez,2.0,96.0,71.0,169.0,2017,11,30
2017-11-30,Belén,1.0,152.0,159.0,312.0,2017,11,30
2017-11-30,Buenos Aires,1.0,81.0,66.0,148.0,2017,11,30
2017-11-30,Castilla,2.0,224.0,170.0,396.0,2017,11,30
2017-11-30,Corregimiento de Altavista,0.0,11.0,2.0,0.0,2017,11,30
2017-11-30,Corregimiento de San Antonio de Prado,1.0,26.0,14.0,41.0,2017,11,30
2017-11-30,Corregimiento de San Cristóbal,0.0,43.0,17.0,0.0,2017,11,30
2017-11-30,Corregimiento de San Sebastián de Palmitas,0.0,3.0,4.0,0.0,2017,11,30
2017-11-30,Corregimiento de Santa Elena,0.0,11.0,14.0,0.0,2017,11,30
2017-11-30,Doce de Octubre,0.0,69.0,27.0,0.0,2017,11,30
2017-11-30,El Poblado,0.0,126.0,285.0,0.0,2017,11,30
2017-11-30,Guayabal,2.0,158.0,176.0,336.0,2017,11,30
2017-11-30,La América,0.0,61.0,80.0,0.0,2017,11,30
2017-11-30,La Candelaria,2.0,336.0,557.0,895.0,2017,11,30
2017-11-30,Laureles Estadio,3.0,167.0,244.0,414.0,2017,11,30
2017-11-30,Manrique,0.0,69.0,34.0,0.0,2017,11,30
2017-11-30,Popular,0.0,26.0,12.0,0.0,2017,11,30
2017-11-30,Robledo,1.0,156.0,96.0,253.0,2017,11,30
2017-11-30,San Javier,0.0,46.0,19.0,0.0,2017,11,30
2017-11-30,Santa Cruz,0.0,39.0,20.0,0.0,2017,11,30
2017-11-30,Villa Hermosa,0.0,53.0,31.0,0.0,2017,11,30
2017-12-31,Aranjuez,2.0,114.0,84.0,200.0,2017,12,31
2017-12-31,Belén,2.0,136.0,147.0,285.0,2017,12,31
2017-12-31,Buenos Aires,1.0,87.0,66.0,154.0,2017,12,31
2017-12-31,Castilla,3.0,232.0,213.0,448.0,2017,12,31
2017-12-31,Corregimiento de Altavista,0.0,6.0,4.0,0.0,2017,12,31
2017-12-31,Corregimiento de San Antonio de Prado,0.0,25.0,16.0,0.0,2017,12,31
2017-12-31,Corregimiento de San Cristóbal,0.0,43.0,15.0,0.0,2017,12,31
2017-12-31,Corregimiento de San Sebastián de Palmitas,0.0,5.0,4.0,0.0,2017,12,31
2017-12-31,Corregimiento de Santa Elena,0.0,18.0,8.0,0.0,2017,12,31
2017-12-31,Doce de Octubre,0.0,78.0,28.0,0.0,2017,12,31
2017-12-31,El Poblado,2.0,119.0,308.0,429.0,2017,12,31
2017-12-31,Guayabal,3.0,122.0,177.0,302.0,2017,12,31
2017-12-31,La América,0.0,67.0,62.0,0.0,2017,12,31
2017-12-31,La Candelaria,6.0,301.0,527.0,834.0,2017,12,31
2017-12-31,Laureles Estadio,2.0,179.0,253.0,434.0,2017,12,31
2017-12-31,Manrique,0.0,76.0,20.0,0.0,2017,12,31
2017-12-31,Popular,0.0,43.0,20.0,0.0,2017,12,31
2017-12-31,Robledo,2.0,164.0,99.0,265.0,2017,12,31
2017-12-31,San Javier,0.0,56.0,22.0,0.0,2017,12,31
2017-12-31,Santa Cruz,2.0,26.0,21.0,49.0,2017,12,31
2017-12-31,Villa Hermosa,0.0,67.0,41.0,0.0,2017,12,31
2018-01-31,Aranjuez,1.0,107.0,60.0,168.0,2018,1,31
2018-01-31,Belén,1.0,144.0,141.0,286.0,2018,1,31
2018-01-31,Buenos Aires,2.0,53.0,54.0,109.0,2018,1,31
2018-01-31,Castilla,1.0,209.0,176.0,386.0,2018,1,31
2018-01-31,Corregimiento de Altavista,0.0,4.0,2.0,0.0,2018,1,31
2018-01-31,Corregimiento de San Antonio de Prado,2.0,22.0,8.0,32.0,2018,1,31
2018-01-31,Corregimiento de San Cristóbal,0.0,48.0,19.0,0.0,2018,1,31
2018-01-31,Corregimiento de San Sebastián de Palmitas,0.0,7.0,10.0,0.0,2018,1,31
2018-01-31,Corregimiento de Santa Elena,0.0,15.0,4.0,0.0,2018,1,31
2018-01-31,Doce de Octubre,0.0,71.0,23.0,0.0,2018,1,31
2018-01-31,El Poblado,0.0,113.0,189.0,0.0,2018,1,31
2018-01-31,Guayabal,1.0,94.0,127.0,222.0,2018,1,31
2018-01-31,La América,1.0,78.0,57.0,136.0,2018,1,31
2018-01-31,La Candelaria,6.0,280.0,378.0,664.0,2018,1,31
2018-01-31,Laureles Estadio,2.0,171.0,168.0,341.0,2018,1,31
2018-01-31,Manrique,0.0,55.0,17.0,0.0,2018,1,31
2018-01-31,Popular,1.0,32.0,9.0,42.0,2018,1,31
2018-01-31,Robledo,1.0,151.0,79.0,231.0,2018,1,31
2018-01-31,San Javier,0.0,32.0,12.0,0.0,2018,1,31
2018-01-31,Santa Cruz,0.0,21.0,12.0,0.0,2018,1,31
2018-01-31,Villa Hermosa,0.0,48.0,22.0,0.0,2018,1,31
2018-02-28,Aranjuez,2.0,114.0,66.0,182.0,2018,2,28
2018-02-28,Belén,1.0,129.0,119.0,249.0,2018,2,28
2018-02-28,Buenos Aires,0.0,63.0,53.0,0.0,2018,2,28
2018-02-28,Castilla,4.0,187.0,102.0,293.0,2018,2,28
2018-02-28,Corregimiento de Altavista,0.0,5.0,2.0,0.0,2018,2,28
2018-02-28,Corregimiento de San Antonio de Prado,0.0,14.0,10.0,0.0,2018,2,28
2018-02-28,Corregimiento de San Cristóbal,2.0,43.0,10.0,55.0,2018,2,28
2018-02-28,Corregimiento de San Sebastián de Palmitas,1.0,3.0,2.0,6.0,2018,2,28
2018-02-28,Corregimiento de Santa Elena,0.0,10.0,11.0,0.0,2018,2,28
2018-02-28,Doce de Octubre,0.0,63.0,14.0,0.0,2018,2,28
2018-02-28,El Poblado,1.0,122.0,231.0,354.0,2018,2,28
2018-02-28,Guayabal,1.0,119.0,138.0,258.0,2018,2,28
2018-02-28,La América,0.0,80.0,58.0,0.0,2018,2,28
2018-02-28,La Candelaria,5.0,280.0,414.0,699.0,2018,2,28
2018-02-28,Laureles Estadio,0.0,165.0,221.0,0.0,2018,2,28
2018-02-28,Manrique,1.0,56.0,17.0,74.0,2018,2,28
2018-02-28,Popular,0.0,34.0,6.0,0.0,2018,2,28
2018-02-28,Robledo,0.0,145.0,83.0,0.0,2018,2,28
2018-02-28,San Javier,0.0,38.0,18.0,0.0,2018,2,28
2018-02-28,Santa Cruz,0.0,28.0,15.0,0.0,2018,2,28
2018-02-28,Villa Hermosa,1.0,62.0,20.0,83.0,2018,2,28
2018-03-31,Aranjuez,2.0,119.0,62.0,183.0,2018,3,31
2018-03-31,Belén,2.0,115.0,133.0,250.0,2018,3,31
2018-03-31,Buenos Aires,0.0,92.0,45.0,0.0,2018,3,31
2018-03-31,Castilla,1.0,235.0,140.0,376.0,2018,3,31
2018-03-31,Corregimiento de Altavista,0.0,3.0,4.0,0.0,2018,3,31
2018-03-31,Corregimiento de San Antonio de Prado,0.0,23.0,15.0,0.0,2018,3,31
2018-03-31,Corregimiento de San Cristóbal,0.0,46.0,12.0,0.0,2018,3,31
2018-03-31,Corregimiento de San Sebastián de Palmitas,0.0,6.0,5.0,0.0,2018,3,31
2018-03-31,Corregimiento de Santa Elena,0.0,16.0,8.0,0.0,2018,3,31
2018-03-31,Doce de Octubre,2.0,81.0,31.0,114.0,2018,3,31
2018-03-31,El Poblado,1.0,116.0,230.0,347.0,2018,3,31
2018-03-31,Guayabal,2.0,125.0,121.0,248.0,2018,3,31
2018-03-31,La América,2.0,69.0,61.0,132.0,2018,3,31
2018-03-31,La Candelaria,7.0,314.0,347.0,668.0,2018,3,31
2018-03-31,Laureles Estadio,2.0,152.0,148.0,302.0,2018,3,31
2018-03-31,Manrique,0.0,77.0,19.0,0.0,2018,3,31
2018-03-31,Popular,0.0,43.0,11.0,0.0,2018,3,31
2018-03-31,Robledo,0.0,188.0,91.0,0.0,2018,3,31
2018-03-31,San Javier,0.0,44.0,28.0,0.0,2018,3,31
2018-03-31,Santa Cruz,1.0,41.0,13.0,55.0,2018,3,31
2018-03-31,Villa Hermosa,0.0,58.0,35.0,0.0,2018,3,31
2018-04-30,Aranjuez,0.0,116.0,54.0,0.0,2018,4,30
2018-04-30,Belén,0.0,126.0,139.0,0.0,2018,4,30
2018-04-30,Buenos Aires,0.0,72.0,58.0,0.0,2018,4,30
2018-04-30,Castilla,0.0,208.0,139.0,0.0,2018,4,30
2018-04-30,Corregimiento de Altavista,0.0,8.0,1.0,0.0,2018,4,30
2018-04-30,Corregimiento de San Antonio de Prado,0.0,14.0,14.0,0.0,2018,4,30
2018-04-30,Corregimiento de San Cristóbal,2.0,49.0,14.0,65.0,2018,4,30
2018-04-30,Corregimiento de San Sebastián de Palmitas,0.0,10.0,5.0,0.0,2018,4,30
2018-04-30,Corregimiento de Santa Elena,0.0,14.0,13.0,0.0,2018,4,30
2018-04-30,Doce de Octubre,0.0,68.0,29.0,0.0,2018,4,30
2018-04-30,El Poblado,0.0,111.0,208.0,0.0,2018,4,30
2018-04-30,Guayabal,3.0,124.0,145.0,272.0,2018,4,30
2018-04-30,La América,1.0,83.0,68.0,152.0,2018,4,30
2018-04-30,La Candelaria,8.0,322.0,436.0,766.0,2018,4,30
2018-04-30,Laureles Estadio,1.0,168.0,186.0,355.0,2018,4,30
2018-04-30,Manrique,0.0,48.0,18.0,0.0,2018,4,30
2018-04-30,Popular,1.0,40.0,13.0,54.0,2018,4,30
2018-04-30,Robledo,1.0,165.0,86.0,252.0,2018,4,30
2018-04-30,San Javier,0.0,45.0,17.0,0.0,2018,4,30
2018-04-30,Santa Cruz,0.0,48.0,22.0,0.0,2018,4,30
2018-04-30,Villa Hermosa,0.0,56.0,22.0,0.0,2018,4,30
2018-05-31,Aranjuez,3.0,133.0,61.0,197.0,2018,5,31
2018-05-31,Belén,0.0,147.0,139.0,0.0,2018,5,31
2018-05-31,Buenos Aires,1.0,82.0,52.0,135.0,2018,5,31
2018-05-31,Castilla,3.0,227.0,169.0,399.0,2018,5,31
2018-05-31,Corregimiento de Altavista,0.0,3.0,5.0,0.0,2018,5,31
2018-05-31,Corregimiento de San Antonio de Prado,1.0,18.0,13.0,32.0,2018,5,31
2018-05-31,Corregimiento de San Cristóbal,1.0,50.0,17.0,68.0,2018,5,31
2018-05-31,Corregimiento de San Sebastián de Palmitas,0.0,6.0,6.0,0.0,2018,5,31
2018-05-31,Corregimiento de Santa Elena,1.0,9.0,12.0,22.0,2018,5,31
2018-05-31,Doce de Octubre,0.0,71.0,25.0,0.0,2018,5,31
2018-05-31,El Poblado,0.0,118.0,274.0,0.0,2018,5,31
2018-05-31,Guayabal,2.0,132.0,145.0,279.0,2018,5,31
2018-05-31,La América,0.0,72.0,67.0,0.0,2018,5,31
2018-05-31,La Candelaria,6.0,312.0,404.0,722.0,2018,5,31
2018-05-31,Laureles Estadio,4.0,195.0,171.0,370.0,2018,5,31
2018-05-31,Manrique,2.0,65.0,25.0,92.0,2018,5,31
2018-05-31,Popular,0.0,31.0,10.0,0.0,2018,5,31
2018-05-31,Robledo,0.0,182.0,84.0,0.0,2018,5,31
2018-05-31,San Javier,1.0,44.0,17.0,62.0,2018,5,31
2018-05-31,Santa Cruz,0.0,35.0,12.0,0.0,2018,5,31
2018-05-31,Villa Hermosa,1.0,71.0,37.0,109.0,2018,5,31
2018-06-30,Aranjuez,0.0,122.0,59.0,0.0,2018,6,30
2018-06-30,Belén,1.0,137.0,133.0,271.0,2018,6,30
2018-06-30,Buenos Aires,0.0,71.0,53.0,0.0,2018,6,30
2018-06-30,Castilla,0.0,231.0,179.0,0.0,2018,6,30
2018-06-30,Corregimiento de Altavista,0.0,13.0,1.0,0.0,2018,6,30
2018-06-30,Corregimiento de San Antonio de Prado,0.0,26.0,14.0,0.0,2018,6,30
2018-06-30,Corregimiento de San Cristóbal,0.0,44.0,16.0,0.0,2018,6,30
2018-06-30,Corregimiento de San Sebastián de Palmitas,0.0,10.0,8.0,0.0,2018,6,30
2018-06-30,Corregimiento de Santa Elena,0.0,18.0,13.0,0.0,2018,6,30
2018-06-30,Doce de Octubre,2.0,91.0,22.0,115.0,2018,6,30
2018-06-30,El Poblado,1.0,123.0,209.0,333.0,2018,6,30
2018-06-30,Guayabal,2.0,121.0,106.0,229.0,2018,6,30
2018-06-30,La América,1.0,68.0,60.0,129.0,2018,6,30
2018-06-30,La Candelaria,7.0,324.0,344.0,675.0,2018,6,30
2018-06-30,Laureles Estadio,1.0,182.0,179.0,362.0,2018,6,30
2018-06-30,Manrique,1.0,60.0,23.0,84.0,2018,6,30
2018-06-30,Popular,1.0,33.0,13.0,47.0,2018,6,30
2018-06-30,Robledo,3.0,160.0,87.0,250.0,2018,6,30
2018-06-30,San Javier,0.0,36.0,18.0,0.0,2018,6,30
2018-06-30,Santa Cruz,1.0,35.0,17.0,53.0,2018,6,30
2018-06-30,Villa Hermosa,0.0,62.0,20.0,0.0,2018,6,30
2018-07-31,Aranjuez,2.0,131.0,59.0,192.0,2018,7,31
2018-07-31,Belén,2.0,141.0,148.0,291.0,2018,7,31
2018-07-31,Buenos Aires,2.0,72.0,49.0,123.0,2018,7,31
2018-07-31,Castilla,0.0,211.0,144.0,0.0,2018,7,31
2018-07-31,Corregimiento de Altavista,0.0,5.0,2.0,0.0,2018,7,31
2018-07-31,Corregimiento de San Antonio de Prado,0.0,19.0,11.0,0.0,2018,7,31
2018-07-31,Corregimiento de San Cristóbal,1.0,41.0,23.0,65.0,2018,7,31
2018-07-31,Corregimiento de San Sebastián de Palmitas,2.0,7.0,5.0,14.0,2018,7,31
2018-07-31,Corregimiento de Santa Elena,0.0,13.0,4.0,0.0,2018,7,31
2018-07-31,Doce de Octubre,0.0,70.0,20.0,0.0,2018,7,31
2018-07-31,El Poblado,1.0,102.0,196.0,299.0,2018,7,31
2018-07-31,Guayabal,1.0,148.0,145.0,294.0,2018,7,31
2018-07-31,La América,2.0,70.0,60.0,132.0,2018,7,31
2018-07-31,La Candelaria,3.0,297.0,376.0,676.0,2018,7,31
2018-07-31,Laureles Estadio,0.0,151.0,173.0,0.0,2018,7,31
2018-07-31,Manrique,1.0,82.0,19.0,102.0,2018,7,31
2018-07-31,Popular,2.0,42.0,14.0,58.0,2018,7,31
2018-07-31,Robledo,2.0,194.0,74.0,270.0,2018,7,31
2018-07-31,San Javier,0.0,45.0,20.0,0.0,2018,7,31
2018-07-31,Santa Cruz,0.0,31.0,18.0,0.0,2018,7,31
2018-07-31,Villa Hermosa,0.0,76.0,30.0,0.0,2018,7,31
2018-08-31,Aranjuez,0.0,141.0,75.0,0.0,2018,8,31
2018-08-31,Belén,1.0,144.0,154.0,299.0,2018,8,31
2018-08-31,Buenos Aires,0.0,75.0,42.0,0.0,2018,8,31
2018-08-31,Castilla,4.0,230.0,157.0,391.0,2018,8,31
2018-08-31,Corregimiento de Altavista,0.0,9.0,2.0,0.0,2018,8,31
2018-08-31,Corregimiento de San Antonio de Prado,0.0,29.0,8.0,0.0,2018,8,31
2018-08-31,Corregimiento de San Cristóbal,0.0,39.0,22.0,0.0,2018,8,31
2018-08-31,Corregimiento de San Sebastián de Palmitas,0.0,6.0,2.0,0.0,2018,8,31
2018-08-31,Corregimiento de Santa Elena,1.0,16.0,14.0,31.0,2018,8,31
2018-08-31,Doce de Octubre,0.0,80.0,22.0,0.0,2018,8,31
2018-08-31,El Poblado,2.0,139.0,246.0,387.0,2018,8,31
2018-08-31,Guayabal,1.0,120.0,187.0,308.0,2018,8,31
2018-08-31,La América,0.0,67.0,54.0,0.0,2018,8,31
2018-08-31,La Candelaria,5.0,333.0,462.0,800.0,2018,8,31
2018-08-31,Laureles Estadio,2.0,170.0,197.0,369.0,2018,8,31
2018-08-31,Manrique,0.0,64.0,19.0,0.0,2018,8,31
2018-08-31,Popular,0.0,50.0,9.0,0.0,2018,8,31
2018-08-31,Robledo,1.0,143.0,96.0,240.0,2018,8,31
2018-08-31,San Javier,1.0,30.0,17.0,48.0,2018,8,31
2018-08-31,Santa Cruz,0.0,22.0,15.0,0.0,2018,8,31
2018-08-31,Villa Hermosa,1.0,65.0,37.0,103.0,2018,8,31
2018-09-30,Aranjuez,1.0,100.0,78.0,179.0,2018,9,30
2018-09-30,Belén,3.0,127.0,165.0,295.0,2018,9,30
2018-09-30,Buenos Aires,0.0,78.0,57.0,0.0,2018,9,30
2018-09-30,Castilla,2.0,219.0,160.0,381.0,2018,9,30
2018-09-30,Corregimiento de Altavista,1.0,5.0,5.0,11.0,2018,9,30
2018-09-30,Corregimiento de San Antonio de Prado,1.0,29.0,16.0,46.0,2018,9,30
2018-09-30,Corregimiento de San Cristóbal,0.0,45.0,14.0,0.0,2018,9,30
2018-09-30,Corregimiento de San Sebastián de Palmitas,1.0,3.0,3.0,7.0,2018,9,30
2018-09-30,Corregimiento de Santa Elena,1.0,20.0,8.0,29.0,2018,9,30
2018-09-30,Doce de Octubre,0.0,69.0,24.0,0.0,2018,9,30
2018-09-30,El Poblado,2.0,139.0,246.0,387.0,2018,9,30
2018-09-30,Guayabal,0.0,124.0,132.0,0.0,2018,9,30
2018-09-30,La América,1.0,61.0,67.0,129.0,2018,9,30
2018-09-30,La Candelaria,4.0,361.0,413.0,778.0,2018,9,30
2018-09-30,Laureles Estadio,3.0,170.0,198.0,371.0,2018,9,30
2018-09-30,Manrique,1.0,73.0,22.0,96.0,2018,9,30
2018-09-30,Popular,0.0,33.0,16.0,0.0,2018,9,30
2018-09-30,Robledo,0.0,149.0,80.0,0.0,2018,9,30
2018-09-30,San Javier,1.0,38.0,14.0,53.0,2018,9,30
2018-09-30,Santa Cruz,0.0,32.0,20.0,0.0,2018,9,30
2018-09-30,Villa Hermosa,0.0,50.0,22.0,0.0,2018,9,30
2018-10-31,Aranjuez,1.0,120.0,63.0,184.0,2018,10,31
2018-10-31,Belén,3.0,125.0,135.0,263.0,2018,10,31
2018-10-31,Buenos Aires,1.0,70.0,63.0,134.0,2018,10,31
2018-10-31,Castilla,2.0,202.0,161.0,365.0,2018,10,31
2018-10-31,Corregimiento de Altavista,0.0,8.0,2.0,0.0,2018,10,31
2018-10-31,Corregimiento de San Antonio de Prado,0.0,20.0,11.0,0.0,2018,10,31
2018-10-31,Corregimiento de San Cristóbal,1.0,38.0,12.0,51.0,2018,10,31
2018-10-31,Corregimiento de San Sebastián de Palmitas,0.0,6.0,1.0,0.0,2018,10,31
2018-10-31,Corregimiento de Santa Elena,0.0,18.0,10.0,0.0,2018,10,31
2018-10-31,Doce de Octubre,0.0,61.0,18.0,0.0,2018,10,31
2018-10-31,El Poblado,0.0,142.0,232.0,0.0,2018,10,31
2018-10-31,Guayabal,1.0,137.0,162.0,300.0,2018,10,31
2018-10-31,La América,0.0,76.0,71.0,0.0,2018,10,31
2018-10-31,La Candelaria,6.0,322.0,438.0,766.0,2018,10,31
2018-10-31,Laureles Estadio,3.0,186.0,218.0,407.0,2018,10,31
2018-10-31,Manrique,2.0,59.0,19.0,80.0,2018,10,31
2018-10-31,Popular,1.0,31.0,12.0,44.0,2018,10,31
2018-10-31,Robledo,1.0,170.0,85.0,256.0,2018,10,31
2018-10-31,San Javier,0.0,47.0,20.0,0.0,2018,10,31
2018-10-31,Santa Cruz,0.0,31.0,19.0,0.0,2018,10,31
2018-10-31,Villa Hermosa,0.0,55.0,23.0,0.0,2018,10,31
2018-11-30,Aranjuez,0.0,118.0,66.0,0.0,2018,11,30
2018-11-30,Belén,0.0,132.0,147.0,0.0,2018,11,30
2018-11-30,Buenos Aires,0.0,48.0,44.0,0.0,2018,11,30
2018-11-30,Castilla,1.0,194.0,152.0,347.0,2018,11,30
2018-11-30,Corregimiento de Altavista,0.0,7.0,7.0,0.0,2018,11,30
2018-11-30,Corregimiento de San Antonio de Prado,0.0,13.0,9.0,0.0,2018,11,30
2018-11-30,Corregimiento de San Cristóbal,1.0,38.0,17.0,56.0,2018,11,30
2018-11-30,Corregimiento de San Sebastián de Palmitas,1.0,4.0,5.0,10.0,2018,11,30
2018-11-30,Corregimiento de Santa Elena,0.0,11.0,6.0,0.0,2018,11,30
2018-11-30,Doce de Octubre,1.0,47.0,18.0,66.0,2018,11,30
2018-11-30,El Poblado,1.0,112.0,292.0,405.0,2018,11,30
2018-11-30,Guayabal,1.0,105.0,180.0,286.0,2018,11,30
2018-11-30,La América,0.0,47.0,56.0,0.0,2018,11,30
2018-11-30,La Candelaria,3.0,320.0,447.0,770.0,2018,11,30
2018-11-30,Laureles Estadio,2.0,163.0,180.0,345.0,2018,11,30
2018-11-30,Manrique,3.0,55.0,27.0,85.0,2018,11,30
2018-11-30,Popular,0.0,39.0,14.0,0.0,2018,11,30
2018-11-30,Robledo,2.0,133.0,97.0,232.0,2018,11,30
2018-11-30,San Javier,0.0,26.0,21.0,0.0,2018,11,30
2018-11-30,Santa Cruz,0.0,32.0,19.0,0.0,2018,11,30
2018-11-30,Villa Hermosa,0.0,50.0,24.0,0.0,2018,11,30
2018-12-31,Aranjuez,0.0,128.0,69.0,0.0,2018,12,31
2018-12-31,Belén,2.0,129.0,145.0,276.0,2018,12,31
2018-12-31,Buenos Aires,1.0,67.0,64.0,132.0,2018,12,31
2018-12-31,Castilla,7.0,213.0,161.0,381.0,2018,12,31
2018-12-31,Corregimiento de Altavista,0.0,10.0,1.0,0.0,2018,12,31
2018-12-31,Corregimiento de San Antonio de Prado,0.0,19.0,16.0,0.0,2018,12,31
2018-12-31,Corregimiento de San Cristóbal,0.0,45.0,20.0,0.0,2018,12,31
2018-12-31,Corregimiento de San Sebastián de Palmitas,1.0,5.0,4.0,10.0,2018,12,31
2018-12-31,Corregimiento de Santa Elena,0.0,9.0,6.0,0.0,2018,12,31
2018-12-31,Doce de Octubre,0.0,81.0,20.0,0.0,2018,12,31
2018-12-31,El Poblado,4.0,118.0,220.0,342.0,2018,12,31
2018-12-31,Guayabal,3.0,122.0,132.0,257.0,2018,12,31
2018-12-31,La América,2.0,58.0,54.0,114.0,2018,12,31
2018-12-31,La Candelaria,4.0,330.0,432.0,766.0,2018,12,31
2018-12-31,Laureles Estadio,1.0,150.0,187.0,338.0,2018,12,31
2018-12-31,Manrique,2.0,74.0,21.0,97.0,2018,12,31
2018-12-31,Popular,0.0,41.0,9.0,0.0,2018,12,31
2018-12-31,Robledo,5.0,167.0,101.0,273.0,2018,12,31
2018-12-31,San Javier,1.0,36.0,25.0,62.0,2018,12,31
2018-12-31,Santa Cruz,0.0,27.0,17.0,0.0,2018,12,31
2018-12-31,Villa Hermosa,1.0,42.0,29.0,72.0,2018,12,31
2019-01-31,Aranjuez,1.0,110.0,68.0,179.0,2019,1,31
2019-01-31,Belén,1.0,101.0,109.0,211.0,2019,1,31
2019-01-31,Buenos Aires,0.0,78.0,46.0,0.0,2019,1,31
2019-01-31,Castilla,2.0,189.0,150.0,341.0,2019,1,31
2019-01-31,Corregimiento de Altavista,0.0,5.0,4.0,0.0,2019,1,31
2019-01-31,Corregimiento de San Antonio de Prado,0.0,18.0,12.0,0.0,2019,1,31
2019-01-31,Corregimiento de San Cristóbal,1.0,53.0,18.0,72.0,2019,1,31
2019-01-31,Corregimiento de San Sebastián de Palmitas,0.0,6.0,6.0,0.0,2019,1,31
2019-01-31,Corregimiento de Santa Elena,0.0,9.0,7.0,0.0,2019,1,31
2019-01-31,Doce de Octubre,0.0,60.0,22.0,0.0,2019,1,31
2019-01-31,El Poblado,2.0,123.0,213.0,338.0,2019,1,31
2019-01-31,Guayabal,2.0,106.0,117.0,225.0,2019,1,31
2019-01-31,La América,0.0,56.0,48.0,0.0,2019,1,31
2019-01-31,La Candelaria,3.0,283.0,319.0,605.0,2019,1,31
2019-01-31,Laureles Estadio,2.0,130.0,150.0,282.0,2019,1,31
2019-01-31,Manrique,0.0,58.0,29.0,0.0,2019,1,31
2019-01-31,Popular,1.0,29.0,11.0,41.0,2019,1,31
2019-01-31,Robledo,1.0,148.0,89.0,238.0,2019,1,31
2019-01-31,San Javier,1.0,30.0,20.0,51.0,2019,1,31
2019-01-31,Santa Cruz,0.0,22.0,15.0,0.0,2019,1,31
2019-01-31,Villa Hermosa,0.0,39.0,20.0,0.0,2019,1,31
2019-02-28,Aranjuez,2.0,119.0,49.0,170.0,2019,2,28
2019-02-28,Belén,0.0,107.0,118.0,0.0,2019,2,28
2019-02-28,Buenos Aires,1.0,70.0,57.0,128.0,2019,2,28
2019-02-28,Castilla,1.0,197.0,145.0,343.0,2019,2,28
2019-02-28,Corregimiento de Altavista,0.0,5.0,6.0,0.0,2019,2,28
2019-02-28,Corregimiento de San Antonio de Prado,0.0,24.0,15.0,0.0,2019,2,28
2019-02-28,Corregimiento de San Cristóbal,0.0,39.0,18.0,0.0,2019,2,28
2019-02-28,Corregimiento de San Sebastián de Palmitas,1.0,6.0,1.0,8.0,2019,2,28
2019-02-28,Corregimiento de Santa Elena,0.0,23.0,9.0,0.0,2019,2,28
2019-02-28,Doce de Octubre,0.0,63.0,21.0,0.0,2019,2,28
2019-02-28,El Poblado,1.0,137.0,213.0,351.0,2019,2,28
2019-02-28,Guayabal,3.0,128.0,138.0,269.0,2019,2,28
2019-02-28,La América,1.0,78.0,76.0,155.0,2019,2,28
2019-02-28,La Candelaria,0.0,292.0,377.0,0.0,2019,2,28
2019-02-28,Laureles Estadio,4.0,170.0,173.0,347.0,2019,2,28
2019-02-28,Manrique,2.0,53.0,16.0,71.0,2019,2,28
2019-02-28,Popular,0.0,34.0,5.0,0.0,2019,2,28
2019-02-28,Robledo,0.0,164.0,99.0,0.0,2019,2,28
2019-02-28,San Javier,1.0,38.0,12.0,51.0,2019,2,28
2019-02-28,Santa Cruz,0.0,22.0,17.0,0.0,2019,2,28
2019-02-28,Villa Hermosa,1.0,55.0,20.0,76.0,2019,2,28
2019-03-31,Aranjuez,2.0,134.0,57.0,193.0,2019,3,31
2019-03-31,Belén,0.0,123.0,121.0,0.0,2019,3,31
2019-03-31,Buenos Aires,0.0,65.0,53.0,0.0,2019,3,31
2019-03-31,Castilla,2.0,187.0,147.0,336.0,2019,3,31
2019-03-31,Corregimiento de Altavista,0.0,6.0,5.0,0.0,2019,3,31
2019-03-31,Corregimiento de San Antonio de Prado,1.0,20.0,16.0,37.0,2019,3,31
2019-03-31,Corregimiento de San Cristóbal,0.0,38.0,14.0,0.0,2019,3,31
2019-03-31,Corregimiento de San Sebastián de Palmitas,0.0,5.0,3.0,0.0,2019,3,31
2019-03-31,Corregimiento de Santa Elena,0.0,16.0,18.0,0.0,2019,3,31
2019-03-31,Doce de Octubre,2.0,73.0,19.0,94.0,2019,3,31
2019-03-31,El Poblado,1.0,137.0,203.0,341.0,2019,3,31
2019-03-31,Guayabal,0.0,129.0,126.0,0.0,2019,3,31
2019-03-31,La América,0.0,84.0,71.0,0.0,2019,3,31
2019-03-31,La Candelaria,3.0,300.0,393.0,696.0,2019,3,31
2019-03-31,Laureles Estadio,2.0,166.0,155.0,323.0,2019,3,31
2019-03-31,Manrique,2.0,52.0,19.0,73.0,2019,3,31
2019-03-31,Popular,1.0,36.0,8.0,45.0,2019,3,31
2019-03-31,Robledo,1.0,162.0,102.0,265.0,2019,3,31
2019-03-31,San Javier,0.0,31.0,14.0,0.0,2019,3,31
2019-03-31,Santa Cruz,0.0,35.0,19.0,0.0,2019,3,31
2019-03-31,Villa Hermosa,1.0,54.0,26.0,81.0,2019,3,31
2019-04-30,Aranjuez,1.0,114.0,62.0,177.0,2019,4,30
2019-04-30,Belén,0.0,125.0,140.0,0.0,2019,4,30
2019-04-30,Buenos Aires,0.0,70.0,44.0,0.0,2019,4,30
2019-04-30,Castilla,2.0,203.0,146.0,351.0,2019,4,30
2019-04-30,Corregimiento de Altavista,0.0,7.0,4.0,0.0,2019,4,30
